user_id,install_date,platform,device_tier,country,acquisition_channel
u000582,2026-08-25,android,mid,US,meta_ads
u000583,2026-08-22,android,mid,KR,google_ads
u000584,2026-08-27,android,mid,TW,google_ads
u000585,2026-08-23,android,mid,KR,meta_ads
u000586,2026-08-20,android,low,KR,meta_ads
u000587,2026-08-17,android,mid,US,meta_ads
u000588,2026-08-29,ios,mid,US,meta_ads
u000589,2026-08-16,ios,high,KR,organic
u000590,2026-08-21,android,low,JP,google_ads
u000591,2026-08-17,android,mid,US,organic
u000592,2026-08-27,android,high,US,organic
u000593,2026-08-15,android,high,JP,google_ads
u000594,2026-08-23,android,mid,KR,organic
u000595,2026-08-27,android,low,OTHER,google_ads
u000596,2026-08-15,ios,mid,KR,meta_ads
u000597,2026-08-21,ios,high,KR,google_ads
u000598,2026-09-03,android,low,OTHER,meta_ads
u000599,2026-09-02,android,high,KR,organic
u000600,2026-09-05,ios,high,KR,meta_ads
u000601,2026-09-06,android,low,KR,organic
u000602,2026-09-06,android,low,US,meta_ads
u000603,2026-08-19,ios,mid,KR,google_ads
u000604,2026-08-18,android,high,JP,organic
u000605,2026-09-05,android,high,KR,organic
u000606,2026-08-28,ios,mid,KR,meta_ads
u000607,2026-08-28,android,mid,KR,organic
u000608,2026-08-26,android,mid,US,meta_ads
u000609,2026-09-03,android,mid,KR,tiktok_ads
u000610,2026-08-26,ios,high,KR,organic
u000611,2026-08-27,android,mid,KR,tiktok_ads
u000612,2026-08-16,android,mid,KR,organic
u000613,2026-09-04,android,mid,JP,tiktok_ads
u000614,2026-09-03,ios,mid,KR,google_ads
u000615,2026-08-16,android,mid,TW,meta_ads
u000616,2026-09-05,android,low,KR,organic
u000617,2026-08-17,android,mid,KR,organic
u000618,2026-08-26,ios,low,JP,organic
u000619,2026-08-21,android,low,JP,tiktok_ads
u000620,2026-08-25,android,low,KR,organic
u000621,2026-08-18,ios,high,KR,google_ads
u000622,2026-09-03,android,high,KR,tiktok_ads
u000623,2026-09-03,android,high,US,organic
u000624,2026-08-19,android,high,US,organic
u000625,2026-08-21,ios,high,OTHER,organic
u000626,2026-08-18,ios,mid,KR,organic
u000627,2026-09-03,android,low,JP,google_ads
u000628,2026-09-06,ios,mid,OTHER,tiktok_ads
u000629,2026-08-29,ios,mid,US,organic
u000630,2026-08-18,ios,low,US,organic
u000631,2026-08-20,android,low,JP,organic
u000632,2026-08-31,android,mid,TW,meta_ads
u000633,2026-09-06,android,high,KR,google_ads
u000634,2026-08-27,android,low,US,organic
u000635,2026-08-19,ios,low,KR,google_ads
u000636,2026-08-21,ios,high,KR,meta_ads
u000637,2026-09-06,ios,mid,KR,tiktok_ads
u000638,2026-08-25,ios,mid,KR,tiktok_ads
u000639,2026-08-26,ios,high,OTHER,google_ads
u000640,2026-08-29,android,low,JP,tiktok_ads
u000641,2026-09-05,android,low,KR,meta_ads
u000642,2026-09-04,ios,mid,JP,organic
u000643,2026-08-19,ios,high,US,meta_ads
u000644,2026-08-20,ios,high,KR,google_ads
u000645,2026-09-05,android,low,TW,organic
u000646,2026-08-15,ios,high,KR,google_ads
u000647,2026-08-20,android,low,KR,tiktok_ads
u000648,2026-08-25,android,mid,KR,google_ads
u000649,2026-08-24,android,mid,KR,cross_promo
u000650,2026-09-03,ios,high,KR,meta_ads
u000651,2026-08-29,ios,high,TW,organic
u000652,2026-09-04,android,low,KR,google_ads
u000653,2026-08-31,android,low,KR,google_ads
u000654,2026-09-01,ios,high,OTHER,meta_ads
u000655,2026-08-21,ios,mid,KR,tiktok_ads
u000656,2026-08-19,android,low,KR,cross_promo
u000657,2026-08-15,ios,mid,US,tiktok_ads
u000658,2026-09-05,ios,high,JP,meta_ads
u000659,2026-08-19,android,mid,KR,meta_ads
u000660,2026-08-24,android,low,JP,google_ads
u000661,2026-09-05,ios,low,KR,meta_ads
u000662,2026-08-23,ios,mid,KR,organic
u000663,2026-08-15,android,high,KR,organic
u000664,2026-08-19,android,low,KR,google_ads
u000665,2026-08-17,android,high,US,google_ads
u000666,2026-08-15,android,high,KR,organic
u000667,2026-09-02,android,high,KR,google_ads
u000668,2026-08-21,android,low,JP,organic
u000669,2026-08-30,ios,high,JP,organic
u000670,2026-08-24,android,high,KR,meta_ads
u000671,2026-08-27,android,low,TW,organic
u000672,2026-09-02,ios,mid,JP,google_ads
u000673,2026-08-31,android,mid,JP,organic
u000674,2026-08-26,android,high,JP,tiktok_ads
u000675,2026-08-23,android,high,KR,meta_ads
u000676,2026-08-23,ios,mid,US,meta_ads
u000677,2026-08-23,android,high,OTHER,organic
u000678,2026-08-17,android,mid,US,organic
u000679,2026-08-20,android,high,US,organic
u000680,2026-08-22,ios,mid,JP,organic
u000681,2026-09-01,ios,low,KR,google_ads
u000682,2026-08-22,android,low,TW,google_ads
u000683,2026-09-06,android,low,KR,meta_ads
u000684,2026-08-27,android,mid,KR,meta_ads
u000685,2026-08-31,ios,high,US,organic
u000686,2026-09-01,android,high,KR,google_ads
u000687,2026-09-02,android,mid,OTHER,organic
u000688,2026-08-24,android,low,KR,google_ads
u000689,2026-08-20,android,high,KR,tiktok_ads
u000690,2026-08-18,ios,high,US,tiktok_ads
u000691,2026-08-28,ios,mid,KR,meta_ads
u000692,2026-08-15,android,low,KR,organic
u000693,2026-08-31,ios,mid,KR,cross_promo
u000694,2026-08-19,android,mid,KR,organic
u000695,2026-08-16,ios,high,KR,google_ads
u000696,2026-08-24,android,low,KR,meta_ads
u000697,2026-08-22,android,low,KR,meta_ads
u000698,2026-08-27,android,low,KR,tiktok_ads
u000699,2026-08-18,android,low,KR,google_ads
u000700,2026-09-03,android,high,KR,organic
u000701,2026-08-23,android,mid,KR,google_ads
u000702,2026-08-25,ios,high,KR,cross_promo
u000703,2026-09-05,android,high,KR,tiktok_ads
u000704,2026-08-15,android,high,TW,google_ads
u000705,2026-08-30,android,low,KR,meta_ads
u000706,2026-08-16,ios,low,KR,organic
u000707,2026-08-17,android,high,TW,tiktok_ads
u000708,2026-08-17,ios,low,OTHER,google_ads
u000709,2026-09-06,ios,high,KR,meta_ads
u000710,2026-08-16,android,low,KR,organic
u000711,2026-08-25,android,low,JP,meta_ads
u000712,2026-09-02,ios,high,KR,meta_ads
u000713,2026-08-26,ios,high,KR,google_ads
u000714,2026-08-28,ios,mid,KR,meta_ads
u000715,2026-09-04,android,mid,KR,cross_promo
u000716,2026-08-29,android,mid,KR,organic
u000717,2026-09-03,ios,high,KR,tiktok_ads
u000718,2026-09-01,ios,mid,OTHER,organic
u000719,2026-09-04,android,high,US,google_ads
u000720,2026-08-27,android,high,OTHER,organic
u000721,2026-08-20,ios,mid,TW,meta_ads
u000722,2026-09-06,ios,high,OTHER,organic
u000723,2026-08-31,ios,high,KR,organic
u000724,2026-08-22,ios,high,KR,tiktok_ads
u000725,2026-08-21,android,mid,JP,tiktok_ads
u000726,2026-09-01,ios,mid,KR,tiktok_ads
u000727,2026-08-19,ios,high,US,organic
u000728,2026-08-26,android,low,KR,meta_ads
u000729,2026-08-15,android,low,KR,organic
u000730,2026-08-16,ios,mid,KR,tiktok_ads
u000731,2026-08-19,android,high,TW,google_ads
u000732,2026-08-27,android,low,KR,organic
u000733,2026-09-01,android,high,JP,organic
u000734,2026-08-31,ios,mid,KR,organic
u000735,2026-09-06,android,low,KR,organic
u000736,2026-09-02,ios,high,KR,google_ads
u000737,2026-09-05,android,low,KR,meta_ads
u000738,2026-08-31,ios,high,KR,organic
u000739,2026-09-02,android,low,KR,organic
u000740,2026-08-19,ios,mid,KR,google_ads
u000741,2026-08-15,android,mid,KR,google_ads
u000742,2026-08-15,ios,low,JP,tiktok_ads
u000743,2026-09-01,ios,mid,JP,organic
u000744,2026-08-15,android,low,OTHER,organic
u000745,2026-08-22,android,mid,JP,google_ads
u000746,2026-08-17,ios,mid,US,organic
u000747,2026-08-31,ios,low,US,organic
u000748,2026-08-29,ios,low,KR,meta_ads
u000749,2026-08-24,android,mid,US,google_ads
u000750,2026-08-15,ios,low,OTHER,meta_ads
u000751,2026-08-24,ios,mid,KR,tiktok_ads
u000752,2026-09-03,android,high,KR,organic
u000753,2026-09-06,android,mid,KR,organic
u000754,2026-08-18,android,mid,US,meta_ads
u000755,2026-08-16,android,mid,US,meta_ads
u000756,2026-08-20,ios,mid,KR,organic
u000757,2026-08-15,android,mid,JP,google_ads
u000758,2026-09-03,android,low,TW,meta_ads
u000759,2026-08-19,ios,mid,KR,google_ads
u000760,2026-08-25,android,high,OTHER,meta_ads
u000761,2026-08-30,ios,mid,JP,organic
u000762,2026-08-15,ios,high,OTHER,organic
u000763,2026-08-30,android,mid,KR,meta_ads
u000764,2026-08-18,android,low,TW,meta_ads
u000765,2026-08-20,android,mid,JP,organic
u000766,2026-08-22,android,mid,KR,tiktok_ads
u000767,2026-08-31,android,low,KR,tiktok_ads
u000768,2026-09-03,ios,mid,TW,cross_promo
u000769,2026-08-30,ios,high,JP,organic
u000770,2026-09-05,android,mid,KR,organic
u000771,2026-08-18,android,mid,OTHER,google_ads
u000772,2026-08-20,android,mid,OTHER,google_ads
u000773,2026-09-06,ios,high,KR,meta_ads
u000774,2026-09-04,ios,low,JP,tiktok_ads
u000775,2026-08-21,android,low,KR,tiktok_ads
u000776,2026-08-21,android,mid,KR,google_ads
u000777,2026-08-31,android,mid,TW,google_ads
u000778,2026-09-01,android,mid,TW,tiktok_ads
u000779,2026-09-03,android,low,US,meta_ads
u000780,2026-08-16,android,low,TW,cross_promo
u000781,2026-08-20,android,low,TW,google_ads
u000782,2026-09-02,ios,mid,KR,meta_ads
u000783,2026-08-29,ios,mid,US,google_ads
u000784,2026-08-24,android,mid,KR,meta_ads
u000785,2026-09-01,ios,mid,KR,cross_promo
u000786,2026-08-20,android,low,KR,organic
u000787,2026-08-24,ios,high,KR,cross_promo
u000788,2026-08-25,android,low,KR,google_ads
u000789,2026-08-30,android,high,KR,meta_ads
u000790,2026-08-26,ios,high,KR,organic
u000791,2026-08-21,ios,low,US,google_ads
u000792,2026-08-20,android,mid,TW,meta_ads
u000793,2026-08-18,android,mid,JP,google_ads
u000794,2026-08-29,android,mid,KR,meta_ads
u000795,2026-08-28,ios,mid,KR,google_ads
u000796,2026-09-06,android,mid,KR,meta_ads
u000797,2026-09-01,android,mid,KR,tiktok_ads
u000798,2026-09-05,android,high,US,organic
u000799,2026-08-19,ios,high,US,organic
u000800,2026-08-26,android,high,TW,google_ads
u000801,2026-08-30,ios,mid,US,organic
u000802,2026-08-31,android,mid,US,meta_ads
u000803,2026-08-21,android,mid,KR,organic
u000804,2026-08-26,android,mid,KR,tiktok_ads
u000805,2026-08-21,android,low,TW,organic
u000806,2026-08-21,ios,low,KR,tiktok_ads
u000807,2026-08-17,android,low,KR,google_ads
u000808,2026-08-25,android,mid,KR,cross_promo
u000809,2026-08-15,ios,mid,KR,google_ads
u000810,2026-08-20,android,high,KR,google_ads
u000811,2026-08-24,android,high,US,meta_ads
u000812,2026-08-16,ios,mid,KR,meta_ads
u000813,2026-09-03,android,mid,KR,cross_promo
u000814,2026-08-28,android,mid,KR,meta_ads
u000815,2026-08-17,android,high,US,organic
u000816,2026-08-25,android,mid,US,cross_promo
u000817,2026-08-20,android,mid,KR,organic
u000818,2026-09-05,android,mid,JP,organic
u000819,2026-09-03,android,low,US,tiktok_ads
u000820,2026-08-21,android,high,KR,meta_ads
u000821,2026-08-16,android,high,KR,organic
u000822,2026-08-23,android,high,KR,google_ads
u000823,2026-08-27,ios,mid,KR,cross_promo
u000824,2026-08-26,android,low,KR,organic
u000825,2026-09-03,android,high,KR,google_ads
u000826,2026-08-28,android,low,KR,google_ads
u000827,2026-08-18,android,low,JP,tiktok_ads
u000828,2026-08-23,android,low,KR,meta_ads
u000829,2026-08-22,android,low,KR,meta_ads
u000830,2026-09-01,android,mid,KR,google_ads
u000831,2026-08-20,ios,mid,KR,meta_ads
u000832,2026-09-06,ios,mid,US,cross_promo
u000833,2026-09-06,ios,low,TW,cross_promo
u000834,2026-08-27,android,low,KR,meta_ads
u000835,2026-08-18,android,low,OTHER,meta_ads
u000836,2026-08-17,android,mid,US,google_ads
u000837,2026-08-31,ios,mid,KR,organic
u000838,2026-08-27,ios,mid,US,organic
u000839,2026-08-31,android,low,JP,tiktok_ads
u000840,2026-08-31,android,low,TW,google_ads
u000841,2026-08-30,android,high,KR,google_ads
u000842,2026-08-22,android,mid,KR,tiktok_ads
u000843,2026-08-15,android,low,OTHER,meta_ads
u000844,2026-08-31,ios,mid,OTHER,meta_ads
u000845,2026-08-27,android,low,KR,cross_promo
u000846,2026-08-19,android,mid,KR,tiktok_ads
u000847,2026-09-01,android,mid,TW,google_ads
u000848,2026-09-06,ios,mid,KR,organic
u000849,2026-08-31,ios,mid,KR,meta_ads
u000850,2026-08-22,ios,mid,US,tiktok_ads
u000851,2026-08-28,android,high,KR,tiktok_ads
u000852,2026-08-27,android,high,KR,tiktok_ads
u000853,2026-08-18,android,mid,KR,meta_ads
u000854,2026-08-29,android,mid,KR,tiktok_ads
u000855,2026-09-06,android,high,US,tiktok_ads
u000856,2026-08-21,android,low,TW,meta_ads
u000857,2026-08-16,ios,mid,KR,google_ads
u000858,2026-08-29,ios,high,KR,organic
u000859,2026-08-27,android,low,US,meta_ads
u000860,2026-08-31,android,mid,JP,google_ads
u000861,2026-08-17,ios,high,KR,tiktok_ads
u000862,2026-08-24,ios,high,KR,tiktok_ads
u000863,2026-08-30,ios,high,TW,google_ads
u000864,2026-08-19,android,mid,KR,cross_promo
u000865,2026-08-18,android,low,JP,meta_ads
u000866,2026-09-01,ios,low,KR,organic
u000867,2026-09-04,ios,mid,KR,google_ads
u000868,2026-09-03,android,high,KR,meta_ads
u000869,2026-08-31,android,low,KR,organic
u000870,2026-08-23,android,low,TW,meta_ads
u000871,2026-09-03,ios,mid,KR,cross_promo
u000872,2026-08-19,android,high,KR,meta_ads
u000873,2026-08-15,android,mid,JP,cross_promo
u000874,2026-08-17,ios,mid,OTHER,meta_ads
u000875,2026-09-05,android,low,KR,meta_ads
u000876,2026-08-27,android,low,JP,meta_ads
u000877,2026-08-20,ios,mid,KR,organic
u000878,2026-08-31,ios,mid,KR,cross_promo
u000879,2026-08-19,ios,high,TW,organic
u000880,2026-08-17,ios,mid,KR,google_ads
u000881,2026-08-26,android,high,KR,tiktok_ads
u000882,2026-08-20,android,low,KR,google_ads
u000883,2026-08-22,android,mid,KR,organic
u000884,2026-09-04,android,mid,KR,tiktok_ads
u000885,2026-08-27,ios,high,KR,cross_promo
u000886,2026-08-21,ios,mid,US,meta_ads
u000887,2026-08-17,android,high,KR,meta_ads
u000888,2026-08-30,android,high,US,meta_ads
u000889,2026-08-26,android,low,KR,google_ads
u000890,2026-08-24,android,low,KR,google_ads
u000891,2026-08-24,android,low,KR,google_ads
u000892,2026-08-28,android,high,KR,organic
u000893,2026-08-17,ios,mid,KR,meta_ads
u000894,2026-09-06,android,low,JP,meta_ads
u000895,2026-08-22,ios,mid,JP,meta_ads
u000896,2026-08-21,android,low,JP,organic
u000897,2026-09-05,android,low,KR,organic
u000898,2026-09-06,android,mid,OTHER,organic
u000899,2026-08-20,ios,high,KR,meta_ads
u000900,2026-08-29,android,low,KR,tiktok_ads
u000901,2026-08-26,android,low,US,tiktok_ads
u000902,2026-08-20,android,low,JP,meta_ads
u000903,2026-08-20,ios,high,KR,meta_ads
u000904,2026-09-03,ios,high,OTHER,meta_ads
u000905,2026-08-18,android,mid,KR,tiktok_ads
u000906,2026-08-18,ios,mid,OTHER,organic
u000907,2026-09-04,android,mid,US,cross_promo
u000908,2026-08-19,android,low,KR,organic
u000909,2026-08-24,android,low,KR,tiktok_ads
u000910,2026-08-21,android,mid,KR,organic
u000911,2026-09-03,android,low,KR,tiktok_ads
u000912,2026-09-02,ios,high,JP,organic
u000913,2026-08-25,android,high,JP,cross_promo
u000914,2026-09-01,ios,mid,TW,organic
u000915,2026-09-06,ios,mid,OTHER,tiktok_ads
u000916,2026-08-26,android,mid,TW,meta_ads
u000917,2026-08-31,android,low,TW,meta_ads
u000918,2026-08-20,android,low,KR,cross_promo
u000919,2026-08-17,android,mid,KR,tiktok_ads
u000920,2026-08-18,android,mid,KR,meta_ads
u000921,2026-08-29,android,low,KR,cross_promo
u000922,2026-08-24,android,low,JP,organic
u000923,2026-08-30,android,high,KR,meta_ads
u000924,2026-08-20,ios,mid,KR,tiktok_ads
u000925,2026-09-03,android,low,US,organic
u000926,2026-08-17,android,mid,TW,google_ads
u000927,2026-08-31,ios,high,KR,google_ads
u000928,2026-09-02,android,mid,JP,meta_ads
u000929,2026-08-23,android,low,TW,meta_ads
u000930,2026-08-26,ios,mid,KR,meta_ads
u000931,2026-08-30,android,mid,OTHER,google_ads
u000932,2026-08-18,ios,high,KR,tiktok_ads
u000933,2026-08-19,ios,high,US,google_ads
u000934,2026-08-19,ios,mid,KR,organic
u000935,2026-08-22,android,mid,KR,organic
u000936,2026-08-28,ios,mid,KR,organic
u000937,2026-09-02,ios,mid,KR,cross_promo
u000938,2026-09-02,android,mid,US,organic
u000939,2026-09-05,android,low,KR,organic
u000940,2026-08-27,android,low,KR,tiktok_ads
u000941,2026-08-19,ios,mid,KR,google_ads
u000942,2026-09-03,android,mid,US,cross_promo
u000943,2026-09-05,android,low,KR,tiktok_ads
u000944,2026-08-21,android,high,JP,meta_ads
u000945,2026-08-21,ios,high,OTHER,google_ads
u000946,2026-08-31,android,mid,KR,tiktok_ads
u000947,2026-09-01,ios,low,KR,organic
u000948,2026-09-06,ios,mid,KR,google_ads
u000949,2026-08-31,ios,mid,KR,google_ads
u000950,2026-09-03,android,high,KR,meta_ads
u000951,2026-09-02,ios,mid,KR,google_ads
u000952,2026-09-05,android,low,KR,organic
u000953,2026-09-03,ios,high,JP,google_ads
u000954,2026-08-25,ios,high,JP,organic
u000955,2026-08-23,android,mid,JP,tiktok_ads
u000956,2026-09-04,android,low,KR,organic
u000957,2026-09-05,ios,high,JP,meta_ads
u000958,2026-08-30,android,high,TW,meta_ads
u000959,2026-08-16,ios,mid,JP,meta_ads
u000960,2026-08-25,ios,mid,KR,tiktok_ads
u000961,2026-08-15,android,low,US,organic
u000962,2026-08-15,android,low,TW,google_ads
u000963,2026-09-03,android,mid,OTHER,organic
u000964,2026-09-04,android,low,KR,organic
u000965,2026-08-22,android,mid,JP,organic
u000966,2026-08-17,android,low,KR,meta_ads
u000967,2026-08-30,android,mid,JP,google_ads
u000968,2026-08-16,ios,low,KR,meta_ads
u000969,2026-09-04,android,mid,JP,meta_ads
u000970,2026-09-04,android,mid,TW,google_ads
u000971,2026-08-23,android,low,JP,meta_ads
u000972,2026-08-15,android,low,TW,meta_ads
u000973,2026-08-17,android,mid,US,google_ads
u000974,2026-08-26,android,low,KR,meta_ads
u000975,2026-08-15,android,high,US,google_ads
u000976,2026-09-06,android,mid,KR,meta_ads
u000977,2026-08-20,ios,high,KR,organic
u000978,2026-09-06,android,low,US,cross_promo
u000979,2026-09-06,ios,mid,OTHER,google_ads
u000980,2026-08-16,ios,mid,KR,tiktok_ads
u000981,2026-08-31,ios,high,TW,google_ads
u000982,2026-08-20,ios,high,KR,google_ads
u000983,2026-09-05,android,low,JP,tiktok_ads
u000984,2026-08-31,ios,mid,TW,tiktok_ads
u000985,2026-08-16,android,high,KR,meta_ads
u000986,2026-08-22,android,mid,KR,organic
u000987,2026-08-24,android,low,JP,meta_ads
u000988,2026-08-21,android,high,JP,google_ads
u000989,2026-09-04,android,low,KR,organic
u000990,2026-08-16,android,mid,KR,cross_promo
u000991,2026-08-21,android,low,KR,cross_promo
u000992,2026-08-19,android,mid,KR,organic
u000993,2026-08-22,ios,high,KR,organic
u000994,2026-08-29,android,low,JP,organic
u000995,2026-08-19,android,low,KR,google_ads
u000996,2026-08-30,android,mid,TW,google_ads
u000997,2026-09-02,android,low,KR,organic
u000998,2026-08-17,android,low,OTHER,google_ads
u000999,2026-08-28,android,mid,US,google_ads
u001000,2026-08-30,android,mid,US,tiktok_ads
u001001,2026-09-05,android,mid,KR,tiktok_ads
u001002,2026-08-27,ios,mid,KR,google_ads
u001003,2026-08-26,ios,mid,KR,organic
u001004,2026-08-31,ios,high,TW,cross_promo
u001005,2026-08-25,android,mid,JP,google_ads
u001006,2026-08-19,ios,high,US,meta_ads
u001007,2026-09-05,android,low,US,google_ads
u001008,2026-09-01,android,high,KR,meta_ads
u001009,2026-08-25,ios,high,US,meta_ads
u001010,2026-09-05,android,low,KR,organic
u001011,2026-08-17,android,low,US,meta_ads
u001012,2026-08-16,ios,high,KR,google_ads
u001013,2026-08-22,android,low,KR,meta_ads
u001014,2026-08-26,android,mid,KR,tiktok_ads
u001015,2026-08-15,ios,mid,KR,organic
u001016,2026-09-05,android,mid,KR,google_ads
u001017,2026-08-17,android,high,KR,organic
u001018,2026-08-22,android,high,KR,google_ads
u001019,2026-08-15,android,mid,KR,google_ads
u001020,2026-09-02,android,low,US,google_ads
u001021,2026-08-29,ios,high,KR,meta_ads
u001022,2026-09-04,ios,mid,KR,tiktok_ads
u001023,2026-08-29,android,low,KR,meta_ads
u001024,2026-08-20,android,mid,OTHER,google_ads
u001025,2026-08-25,android,high,KR,meta_ads
u001026,2026-08-29,android,high,OTHER,meta_ads
u001027,2026-08-23,ios,mid,KR,tiktok_ads
u001028,2026-08-27,ios,mid,TW,meta_ads
