attempt_id,user_id,session_id,level_id,result,duration_sec,boosters_used,ts
a000000387,u000008,s00000078,92,fail,82,0,2026-09-09 11:38:39
a000000388,u000008,s00000079,92,fail,118,0,2026-09-10 11:56:07
a000000389,u000008,s00000079,92,fail,136,0,2026-09-10 11:57:54
a000000390,u000008,s00000079,92,fail,81,0,2026-09-10 11:59:46
a000000391,u000008,s00000080,92,clear,144,0,2026-09-11 11:00:54
a000000392,u000008,s00000080,93,fail,72,0,2026-09-11 11:03:27
a000000393,u000008,s00000080,93,fail,82,0,2026-09-11 11:04:44
a000000394,u000008,s00000080,93,clear,119,1,2026-09-11 11:06:08
a000000395,u000008,s00000080,94,fail,95,0,2026-09-11 11:08:39
a000000396,u000008,s00000080,94,fail,112,0,2026-09-11 11:11:05
a000000397,u000008,s00000080,94,clear,150,0,2026-09-11 11:12:33
a000000398,u000008,s00000080,95,fail,120,0,2026-09-11 11:13:49
a000000399,u000008,s00000080,95,fail,30,0,2026-09-11 11:15:38
a000000400,u000008,s00000080,95,clear,166,1,2026-09-11 11:17:24
a000000401,u000008,s00000081,96,clear,169,0,2026-09-12 11:58:58
a000000402,u000008,s00000081,97,fail,138,0,2026-09-12 12:00:10
a000000403,u000008,s00000081,97,clear,57,0,2026-09-12 12:01:57
a000000404,u000008,s00000081,98,clear,118,0,2026-09-12 12:04:15
a000000405,u000008,s00000081,99,fail,68,0,2026-09-12 12:06:16
a000000406,u000008,s00000081,99,fail,132,0,2026-09-12 12:07:03
a000000407,u000008,s00000082,99,fail,71,0,2026-09-12 22:26:34
a000000408,u000008,s00000082,99,fail,40,0,2026-09-12 22:28:29
a000000409,u000008,s00000082,99,clear,48,0,2026-09-12 22:29:56
a000000410,u000008,s00000082,100,clear,152,0,2026-09-12 22:32:33
a000000411,u000008,s00000082,101,fail,101,0,2026-09-12 22:33:51
a000000412,u000008,s00000082,101,clear,168,0,2026-09-12 22:34:41
a000000413,u000008,s00000082,102,fail,136,0,2026-09-12 22:36:02
a000000414,u000008,s00000082,102,fail,150,0,2026-09-12 22:37:14
a000000415,u000008,s00000082,102,fail,65,0,2026-09-12 22:38:55
a000000416,u000008,s00000082,102,clear,104,1,2026-09-12 22:39:40
a000000417,u000008,s00000083,103,fail,105,0,2026-09-12 13:04:37
a000000418,u000008,s00000083,103,fail,170,0,2026-09-12 13:05:45
a000000419,u000008,s00000084,103,clear,141,0,2026-09-13 11:07:48
a000000420,u000008,s00000084,104,clear,177,0,2026-09-13 11:09:52
a000000421,u000008,s00000084,105,fail,112,0,2026-09-13 11:11:26
a000000422,u000008,s00000085,105,fail,76,0,2026-09-13 22:33:59
a000000423,u000008,s00000085,105,clear,158,0,2026-09-13 22:35:09
a000000424,u000008,s00000085,106,clear,150,0,2026-09-13 22:37:10
a000000425,u000008,s00000085,107,clear,178,0,2026-09-13 22:39:32
a000000426,u000009,s00000086,1,clear,34,0,2026-08-20 19:45:40
a000000427,u000009,s00000086,2,fail,174,0,2026-08-20 19:46:48
a000000428,u000009,s00000086,2,clear,128,0,2026-08-20 19:49:13
a000000429,u000009,s00000087,3,clear,144,0,2026-08-21 00:06:22
a000000430,u000010,s00000088,1,clear,79,0,2026-08-31 13:52:31
a000000431,u000010,s00000088,2,clear,161,0,2026-08-31 13:54:19
a000000432,u000010,s00000088,3,fail,84,0,2026-08-31 13:56:39
a000000433,u000010,s00000088,3,fail,118,0,2026-08-31 13:58:36
a000000434,u000010,s00000088,3,clear,76,1,2026-08-31 13:59:33
a000000435,u000010,s00000088,4,fail,160,0,2026-08-31 14:00:54
a000000436,u000010,s00000088,4,clear,168,0,2026-08-31 14:01:43
a000000437,u000010,s00000089,5,clear,60,0,2026-08-31 21:31:14
a000000438,u000010,s00000089,6,fail,127,0,2026-08-31 21:32:29
a000000439,u000010,s00000089,6,clear,57,0,2026-08-31 21:34:10
a000000440,u000011,s00000090,1,clear,52,0,2026-08-18 20:02:47
a000000441,u000011,s00000090,2,clear,173,0,2026-08-18 20:04:05
a000000442,u000011,s00000090,3,clear,54,0,2026-08-18 20:05:00
a000000443,u000011,s00000090,4,clear,166,0,2026-08-18 20:07:08
a000000444,u000011,s00000090,5,clear,59,0,2026-08-18 20:08:39
a000000445,u000011,s00000091,6,fail,120,0,2026-08-19 07:05:25
a000000446,u000011,s00000091,6,clear,37,0,2026-08-19 07:07:08
a000000447,u000011,s00000092,7,clear,151,0,2026-08-19 20:14:25
a000000448,u000011,s00000093,8,fail,119,0,2026-08-20 07:30:30
a000000449,u000011,s00000093,8,clear,86,0,2026-08-20 07:33:04
a000000450,u000012,s00000094,1,fail,164,0,2026-09-02 08:03:17
a000000451,u000012,s00000095,1,clear,179,0,2026-09-03 08:18:27
a000000452,u000012,s00000095,2,clear,111,0,2026-09-03 08:20:51
a000000453,u000012,s00000096,3,clear,99,0,2026-09-04 08:15:46
a000000454,u000012,s00000096,4,clear,148,0,2026-09-04 08:17:55
a000000455,u000012,s00000096,5,clear,115,0,2026-09-04 08:19:52
a000000456,u000012,s00000097,6,clear,173,0,2026-09-04 08:42:37
a000000457,u000012,s00000097,7,fail,148,0,2026-09-04 08:44:44
a000000458,u000012,s00000098,7,fail,140,0,2026-09-05 08:25:08
a000000459,u000012,s00000098,7,clear,34,0,2026-09-05 08:26:45
a000000460,u000012,s00000099,8,clear,33,0,2026-09-05 16:56:34
a000000461,u000012,s00000100,9,clear,75,0,2026-09-06 08:09:00
a000000462,u000012,s00000100,10,clear,30,0,2026-09-06 08:11:18
a000000463,u000012,s00000101,11,fail,114,0,2026-09-06 10:03:42
a000000464,u000012,s00000101,11,clear,131,0,2026-09-06 10:06:01
a000000465,u000012,s00000102,12,fail,36,0,2026-09-07 08:12:14
a000000466,u000012,s00000102,12,clear,121,0,2026-09-07 08:14:51
a000000467,u000012,s00000102,13,clear,86,0,2026-09-07 08:17:10
a000000468,u000012,s00000102,14,fail,173,0,2026-09-07 08:19:08
a000000469,u000012,s00000102,14,clear,37,0,2026-09-07 08:21:05
a000000470,u000012,s00000103,15,clear,71,0,2026-09-07 16:09:18
a000000471,u000012,s00000104,16,clear,169,0,2026-09-08 08:46:26
a000000472,u000012,s00000104,17,clear,93,0,2026-09-08 08:47:26
a000000473,u000012,s00000104,18,fail,113,0,2026-09-08 08:49:52
a000000474,u000012,s00000105,18,clear,146,0,2026-09-08 16:04:59
a000000475,u000012,s00000106,19,fail,54,0,2026-09-09 08:20:28
a000000476,u000012,s00000106,19,fail,166,0,2026-09-09 08:21:27
a000000477,u000012,s00000107,19,fail,80,0,2026-09-10 08:54:10
a000000478,u000012,s00000108,19,fail,54,0,2026-09-11 08:04:06
a000000479,u000012,s00000108,19,fail,51,0,2026-09-11 08:05:51
a000000480,u000012,s00000108,19,fail,49,0,2026-09-11 08:06:53
a000000481,u000012,s00000108,19,clear,91,0,2026-09-11 08:07:40
a000000482,u000012,s00000109,20,fail,72,0,2026-09-12 08:05:34
a000000483,u000012,s00000109,20,fail,138,0,2026-09-12 08:08:04
a000000484,u000012,s00000110,20,clear,81,0,2026-09-12 10:34:04
a000000485,u000012,s00000110,21,fail,136,0,2026-09-12 10:36:25
a000000486,u000012,s00000111,21,clear,113,0,2026-09-13 08:48:27
a000000487,u000012,s00000111,22,fail,53,0,2026-09-13 08:50:15
a000000488,u000013,s00000112,1,clear,87,0,2026-08-15 19:48:21
a000000489,u000013,s00000112,2,clear,153,0,2026-08-15 19:49:56
a000000490,u000013,s00000113,3,clear,166,0,2026-08-16 19:20:59
a000000491,u000013,s00000113,4,clear,111,0,2026-08-16 19:22:52
a000000492,u000013,s00000113,5,fail,154,0,2026-08-16 19:25:05
a000000493,u000013,s00000113,5,clear,50,0,2026-08-16 19:25:58
a000000494,u000014,s00000114,1,clear,134,0,2026-09-05 21:53:15
a000000495,u000014,s00000114,2,clear,91,0,2026-09-05 21:54:39
a000000496,u000014,s00000114,3,clear,173,0,2026-09-05 21:55:24
a000000497,u000014,s00000114,4,clear,48,0,2026-09-05 21:56:47
a000000498,u000014,s00000114,5,clear,122,0,2026-09-05 21:59:27
a000000499,u000014,s00000114,6,fail,49,0,2026-09-05 22:01:24
a000000500,u000014,s00000114,6,clear,104,0,2026-09-05 22:04:00
a000000501,u000014,s00000114,7,fail,42,0,2026-09-05 22:05:03
a000000502,u000014,s00000114,7,clear,61,0,2026-09-05 22:06:51
a000000503,u000014,s00000115,8,clear,80,0,2026-09-06 08:31:55
a000000504,u000014,s00000115,9,clear,136,0,2026-09-06 08:33:39
a000000505,u000014,s00000115,10,fail,89,0,2026-09-06 08:36:17
a000000506,u000014,s00000115,10,fail,111,0,2026-09-06 08:38:46
a000000507,u000014,s00000115,10,clear,69,0,2026-09-06 08:40:59
a000000508,u000015,s00000116,1,clear,126,0,2026-08-31 20:49:51
a000000509,u000015,s00000116,2,clear,118,0,2026-08-31 20:51:56
a000000510,u000015,s00000116,3,clear,50,0,2026-08-31 20:52:49
a000000511,u000015,s00000116,4,clear,99,0,2026-08-31 20:54:42
a000000512,u000015,s00000116,5,clear,170,0,2026-08-31 20:55:35
a000000513,u000015,s00000117,6,clear,116,0,2026-09-01 04:21:19
a000000514,u000015,s00000117,7,fail,122,0,2026-09-01 04:22:09
a000000515,u000015,s00000117,7,fail,95,0,2026-09-01 04:23:18
a000000516,u000015,s00000117,7,clear,173,0,2026-09-01 04:25:11
a000000517,u000015,s00000118,8,clear,116,0,2026-08-31 20:19:58
a000000518,u000015,s00000118,9,fail,69,0,2026-08-31 20:22:10
a000000519,u000015,s00000119,9,clear,58,0,2026-09-01 20:34:19
a000000520,u000015,s00000119,10,clear,91,0,2026-09-01 20:36:48
a000000521,u000015,s00000119,11,clear,63,0,2026-09-01 20:39:05
a000000522,u000015,s00000120,12,fail,179,0,2026-09-01 20:07:20
a000000523,u000015,s00000120,12,clear,111,0,2026-09-01 20:09:16
a000000524,u000015,s00000120,13,clear,170,0,2026-09-01 20:10:23
a000000525,u000015,s00000121,14,clear,127,0,2026-09-02 20:43:38
a000000526,u000015,s00000121,15,clear,64,0,2026-09-02 20:46:08
a000000527,u000015,s00000121,16,clear,54,0,2026-09-02 20:48:30
a000000528,u000015,s00000121,17,fail,149,0,2026-09-02 20:50:14
a000000529,u000015,s00000121,17,clear,115,0,2026-09-02 20:51:47
a000000530,u000015,s00000121,18,clear,113,0,2026-09-02 20:52:46
a000000531,u000015,s00000121,19,fail,90,0,2026-09-02 20:54:36
a000000532,u000015,s00000122,19,fail,91,0,2026-09-03 01:32:14
a000000533,u000015,s00000122,19,fail,155,0,2026-09-03 01:33:33
a000000534,u000015,s00000122,19,fail,96,0,2026-09-03 01:34:56
a000000535,u000015,s00000123,19,clear,161,0,2026-09-03 20:50:18
a000000536,u000015,s00000123,20,fail,153,0,2026-09-03 20:52:53
a000000537,u000015,s00000123,20,fail,66,0,2026-09-03 20:55:29
a000000538,u000015,s00000123,20,clear,71,0,2026-09-03 20:56:33
a000000539,u000015,s00000123,21,fail,63,0,2026-09-03 20:59:09
a000000540,u000015,s00000123,21,clear,170,0,2026-09-03 21:00:11
a000000541,u000015,s00000124,22,clear,166,0,2026-09-04 20:40:02
a000000542,u000015,s00000124,23,fail,167,0,2026-09-04 20:40:57
a000000543,u000015,s00000124,23,fail,76,0,2026-09-04 20:42:33
a000000544,u000015,s00000124,23,fail,103,0,2026-09-04 20:44:56
a000000545,u000015,s00000125,23,clear,143,0,2026-09-05 20:56:18
a000000546,u000015,s00000125,24,fail,179,0,2026-09-05 20:57:45
a000000547,u000015,s00000125,24,fail,82,0,2026-09-05 20:59:18
a000000548,u000016,s00000126,1,clear,70,0,2026-08-20 16:38:33
a000000549,u000016,s00000126,2,clear,140,0,2026-08-20 16:40:04
a000000550,u000016,s00000126,3,clear,126,0,2026-08-20 16:42:32
a000000551,u000016,s00000126,4,fail,99,0,2026-08-20 16:45:02
a000000552,u000016,s00000126,4,clear,122,0,2026-08-20 16:46:03
a000000553,u000016,s00000126,5,fail,128,0,2026-08-20 16:46:53
a000000554,u000016,s00000127,5,clear,85,0,2026-08-21 16:39:16
a000000555,u000016,s00000128,6,fail,159,0,2026-08-21 21:33:54
a000000556,u000016,s00000128,6,fail,132,0,2026-08-21 21:36:16
a000000557,u000016,s00000128,6,clear,158,1,2026-08-21 21:38:42
a000000558,u000016,s00000128,7,fail,31,0,2026-08-21 21:41:06
a000000559,u000016,s00000128,7,clear,42,0,2026-08-21 21:43:29
a000000560,u000016,s00000128,8,clear,67,0,2026-08-21 21:45:37
a000000561,u000016,s00000129,9,clear,139,0,2026-08-22 16:50:33
a000000562,u000016,s00000129,10,clear,31,0,2026-08-22 16:52:51
a000000563,u000016,s00000129,11,clear,175,0,2026-08-22 16:54:15
a000000564,u000016,s00000129,12,fail,82,0,2026-08-22 16:56:24
a000000565,u000016,s00000129,12,fail,170,0,2026-08-22 16:57:09
a000000566,u000016,s00000129,12,clear,78,0,2026-08-22 16:58:03
a000000567,u000016,s00000129,13,fail,126,0,2026-08-22 16:59:35
a000000568,u000016,s00000129,13,clear,171,0,2026-08-22 17:01:39
a000000569,u000016,s00000129,14,fail,44,0,2026-08-22 17:03:55
a000000570,u000016,s00000130,14,clear,36,0,2026-08-23 16:03:21
a000000571,u000016,s00000130,15,fail,98,0,2026-08-23 16:05:40
a000000572,u000016,s00000130,15,fail,76,0,2026-08-23 16:07:54
a000000573,u000016,s00000130,15,fail,54,0,2026-08-23 16:10:06
a000000574,u000016,s00000130,15,fail,109,0,2026-08-23 16:12:22
a000000575,u000016,s00000130,15,clear,107,0,2026-08-23 16:13:07
a000000576,u000016,s00000130,16,clear,39,0,2026-08-23 16:13:56
a000000577,u000016,s00000131,17,clear,59,0,2026-08-23 18:13:26
a000000578,u000016,s00000131,18,clear,114,0,2026-08-23 18:14:55
a000000579,u000016,s00000131,19,clear,40,0,2026-08-23 18:16:42
a000000580,u000016,s00000131,20,fail,51,0,2026-08-23 18:17:37
a000000581,u000017,s00000132,1,clear,41,0,2026-08-20 21:19:40
a000000582,u000017,s00000132,2,fail,35,0,2026-08-20 21:20:31
a000000583,u000017,s00000132,2,clear,111,0,2026-08-20 21:21:21
a000000584,u000017,s00000133,3,clear,56,0,2026-08-20 21:45:39
a000000585,u000017,s00000133,4,clear,32,0,2026-08-20 21:46:58
a000000586,u000017,s00000133,5,clear,147,0,2026-08-20 21:47:57
a000000587,u000017,s00000133,6,clear,83,0,2026-08-20 21:49:57
a000000588,u000017,s00000133,7,clear,99,0,2026-08-20 21:51:08
a000000589,u000017,s00000133,8,clear,120,0,2026-08-20 21:52:05
a000000590,u000017,s00000134,9,fail,83,0,2026-08-21 21:07:55
a000000591,u000017,s00000134,9,clear,89,0,2026-08-21 21:10:07
a000000592,u000017,s00000134,10,clear,84,0,2026-08-21 21:10:58
a000000593,u000017,s00000135,11,fail,93,0,2026-08-22 21:39:01
a000000594,u000017,s00000135,11,clear,83,0,2026-08-22 21:39:48
a000000595,u000017,s00000135,12,fail,121,0,2026-08-22 21:40:34
a000000596,u000017,s00000135,12,fail,37,0,2026-08-22 21:42:44
a000000597,u000017,s00000135,12,fail,100,0,2026-08-22 21:43:59
a000000598,u000017,s00000135,12,fail,47,1,2026-08-22 21:44:53
a000000599,u000017,s00000136,12,fail,128,0,2026-08-23 02:08:05
a000000600,u000017,s00000136,12,clear,157,0,2026-08-23 02:10:09
a000000601,u000017,s00000136,13,clear,173,0,2026-08-23 02:10:56
a000000602,u000017,s00000136,14,fail,169,0,2026-08-23 02:13:14
a000000603,u000017,s00000136,14,fail,111,0,2026-08-23 02:14:13
a000000604,u000017,s00000136,14,fail,102,0,2026-08-23 02:15:27
a000000605,u000017,s00000137,14,clear,56,0,2026-08-23 21:43:38
a000000606,u000017,s00000137,15,fail,165,0,2026-08-23 21:44:34
a000000607,u000017,s00000137,15,clear,120,0,2026-08-23 21:46:59
a000000608,u000017,s00000137,16,fail,114,0,2026-08-23 21:48:22
a000000609,u000017,s00000138,16,clear,178,0,2026-08-24 22:00:20
a000000610,u000017,s00000138,17,fail,146,0,2026-08-24 22:01:37
a000000611,u000017,s00000138,17,clear,118,0,2026-08-24 22:02:37
a000000612,u000017,s00000139,18,clear,63,0,2026-08-25 21:19:44
a000000613,u000017,s00000139,19,fail,37,0,2026-08-25 21:22:08
a000000614,u000017,s00000140,19,clear,155,0,2026-08-26 21:16:49
a000000615,u000017,s00000140,20,clear,144,0,2026-08-26 21:18:33
a000000616,u000017,s00000140,21,clear,100,0,2026-08-26 21:20:14
a000000617,u000017,s00000140,22,clear,115,0,2026-08-26 21:21:11
a000000618,u000017,s00000141,23,fail,114,0,2026-08-27 21:08:19
a000000619,u000017,s00000141,23,fail,70,0,2026-08-27 21:10:11
a000000620,u000017,s00000141,23,fail,147,0,2026-08-27 21:12:05
a000000621,u000017,s00000141,23,clear,126,0,2026-08-27 21:13:03
a000000622,u000017,s00000141,24,clear,126,0,2026-08-27 21:14:02
a000000623,u000017,s00000142,25,clear,167,0,2026-08-28 21:55:01
a000000624,u000017,s00000142,26,fail,138,0,2026-08-28 21:55:54
a000000625,u000017,s00000142,26,fail,68,0,2026-08-28 21:57:10
a000000626,u000017,s00000142,26,clear,36,0,2026-08-28 21:58:39
a000000627,u000018,s00000143,1,clear,122,0,2026-08-25 07:10:55
a000000628,u000018,s00000143,2,clear,167,0,2026-08-25 07:11:47
a000000629,u000018,s00000143,3,clear,162,0,2026-08-25 07:13:21
a000000630,u000018,s00000143,4,clear,163,0,2026-08-25 07:15:08
a000000631,u000018,s00000144,5,clear,82,0,2026-08-25 07:43:50
a000000632,u000018,s00000144,6,clear,51,0,2026-08-25 07:45:58
a000000633,u000018,s00000144,7,clear,39,0,2026-08-25 07:48:30
a000000634,u000018,s00000144,8,clear,110,0,2026-08-25 07:51:00
a000000635,u000019,s00000145,1,clear,123,0,2026-08-23 15:53:15
a000000636,u000019,s00000145,2,clear,62,0,2026-08-23 15:55:54
a000000637,u000019,s00000145,3,clear,55,0,2026-08-23 15:57:51
a000000638,u000019,s00000145,4,fail,82,0,2026-08-23 15:58:39
a000000639,u000019,s00000145,4,clear,107,0,2026-08-23 16:00:28
a000000640,u000019,s00000145,5,fail,63,0,2026-08-23 16:02:00
a000000641,u000019,s00000146,5,clear,34,0,2026-08-23 17:32:22
a000000642,u000020,s00000147,1,clear,59,0,2026-09-06 20:27:47
a000000643,u000020,s00000148,2,fail,72,0,2026-09-07 07:22:21
a000000644,u000020,s00000148,2,clear,169,0,2026-09-07 07:23:15
a000000645,u000020,s00000149,3,clear,103,0,2026-09-07 20:02:10
a000000646,u000020,s00000149,4,fail,163,0,2026-09-07 20:04:00
a000000647,u000020,s00000149,4,fail,30,0,2026-09-07 20:06:14
a000000648,u000020,s00000149,4,clear,102,0,2026-09-07 20:07:21
a000000649,u000020,s00000149,5,clear,42,0,2026-09-07 20:08:28
a000000650,u000020,s00000149,6,clear,116,0,2026-09-07 20:10:43
a000000651,u000020,s00000149,7,fail,53,0,2026-09-07 20:12:48
a000000652,u000020,s00000149,7,clear,45,0,2026-09-07 20:13:54
a000000653,u000020,s00000150,8,clear,131,0,2026-09-08 01:21:45
a000000654,u000020,s00000150,9,fail,105,0,2026-09-08 01:22:58
a000000655,u000020,s00000150,9,fail,154,0,2026-09-08 01:25:36
a000000656,u000020,s00000150,9,fail,84,0,2026-09-08 01:27:12
a000000657,u000020,s00000150,9,fail,109,0,2026-09-08 01:28:55
a000000658,u000020,s00000150,9,clear,52,1,2026-09-08 01:29:49
a000000659,u000020,s00000151,10,clear,150,0,2026-09-07 22:43:12
a000000660,u000020,s00000151,11,clear,112,0,2026-09-07 22:45:27
a000000661,u000020,s00000151,12,fail,139,0,2026-09-07 22:46:33
a000000662,u000020,s00000152,12,clear,58,0,2026-09-08 20:06:41
a000000663,u000020,s00000152,13,clear,113,0,2026-09-08 20:08:53
a000000664,u000020,s00000153,14,fail,132,0,2026-09-09 20:35:58
a000000665,u000020,s00000153,14,clear,76,0,2026-09-09 20:38:07
a000000666,u000020,s00000153,15,clear,88,0,2026-09-09 20:39:09
a000000667,u000020,s00000153,16,clear,80,0,2026-09-09 20:41:20
a000000668,u000020,s00000153,17,clear,118,0,2026-09-09 20:43:58
a000000669,u000020,s00000154,18,clear,159,0,2026-09-10 01:33:23
a000000670,u000020,s00000154,19,clear,81,0,2026-09-10 01:35:10
a000000671,u000020,s00000154,20,fail,111,0,2026-09-10 01:36:46
a000000672,u000020,s00000154,20,clear,156,0,2026-09-10 01:38:56
a000000673,u000020,s00000154,21,fail,112,0,2026-09-10 01:39:59
a000000674,u000020,s00000154,21,fail,70,0,2026-09-10 01:41:11
a000000675,u000020,s00000155,21,clear,100,0,2026-09-10 20:08:30
a000000676,u000020,s00000155,22,fail,42,0,2026-09-10 20:10:31
a000000677,u000020,s00000155,22,fail,158,0,2026-09-10 20:12:11
a000000678,u000020,s00000155,22,fail,147,1,2026-09-10 20:13:23
a000000679,u000020,s00000155,22,clear,71,0,2026-09-10 20:15:16
a000000680,u000020,s00000156,23,clear,47,0,2026-09-10 22:13:12
a000000681,u000020,s00000156,24,clear,123,0,2026-09-10 22:15:43
a000000682,u000020,s00000156,25,clear,164,0,2026-09-10 22:18:20
a000000683,u000020,s00000156,26,clear,110,0,2026-09-10 22:20:53
a000000684,u000020,s00000157,27,fail,42,0,2026-09-11 20:28:53
a000000685,u000020,s00000157,27,clear,38,0,2026-09-11 20:30:11
a000000686,u000020,s00000157,28,clear,157,0,2026-09-11 20:31:35
a000000687,u000020,s00000157,29,fail,67,0,2026-09-11 20:32:34
a000000688,u000020,s00000158,29,fail,177,0,2026-09-12 20:38:50
a000000689,u000020,s00000158,29,fail,158,0,2026-09-12 20:41:00
a000000690,u000020,s00000158,29,fail,101,0,2026-09-12 20:42:44
a000000691,u000020,s00000158,29,clear,154,0,2026-09-12 20:44:16
a000000692,u000020,s00000158,30,clear,167,0,2026-09-12 20:45:31
a000000693,u000020,s00000159,31,fail,94,0,2026-09-13 01:56:35
a000000694,u000020,s00000160,31,clear,85,0,2026-09-13 04:41:38
a000000695,u000020,s00000160,32,clear,145,0,2026-09-13 04:43:35
a000000696,u000020,s00000160,33,fail,105,0,2026-09-13 04:46:00
a000000697,u000020,s00000161,33,fail,79,0,2026-09-13 20:55:49
a000000698,u000020,s00000161,33,clear,126,0,2026-09-13 20:56:45
a000000699,u000020,s00000161,34,clear,142,0,2026-09-13 20:57:51
a000000700,u000020,s00000161,35,fail,148,0,2026-09-13 20:59:01
a000000701,u000020,s00000161,35,clear,154,0,2026-09-13 21:01:15
a000000702,u000020,s00000161,36,clear,40,0,2026-09-13 21:02:27
a000000703,u000020,s00000161,37,fail,165,0,2026-09-13 21:04:16
a000000704,u000021,s00000162,1,fail,67,0,2026-08-15 12:15:37
