ad_view_id,user_id,placement,ts,reward_claimed
ad000000423,u000090,post_fail_reward,2026-09-09 22:41:50,0
ad000000424,u000090,post_fail_reward,2026-09-09 22:47:38,1
ad000000425,u000090,post_fail_reward,2026-09-11 01:14:40,1
ad000000426,u000090,post_fail_reward,2026-09-11 01:15:29,0
ad000000427,u000090,post_fail_reward,2026-09-11 01:19:13,0
ad000000428,u000090,post_fail_reward,2026-09-11 14:31:09,1
ad000000429,u000090,post_fail_reward,2026-09-11 14:32:39,1
ad000000430,u000090,post_fail_reward,2026-09-12 14:12:02,1
ad000000431,u000090,post_fail_reward,2026-09-13 01:16:26,1
ad000000432,u000090,post_fail_reward,2026-09-13 14:22:19,1
ad000000433,u000090,post_fail_reward,2026-09-13 14:23:13,1
ad000000434,u000090,post_fail_reward,2026-09-13 14:25:27,1
ad000000435,u000091,post_fail_reward,2026-09-02 15:44:51,1
ad000000436,u000091,post_fail_reward,2026-09-02 15:54:30,0
ad000000437,u000092,post_fail_reward,2026-08-24 22:55:59,1
ad000000438,u000092,post_fail_reward,2026-08-24 22:57:02,1
ad000000439,u000092,post_fail_reward,2026-08-25 23:00:15,1
ad000000440,u000092,post_fail_reward,2026-08-26 22:58:55,1
ad000000441,u000092,post_fail_reward,2026-08-26 23:05:19,1
ad000000442,u000092,post_fail_reward,2026-08-27 03:06:38,0
ad000000443,u000092,post_fail_reward,2026-08-27 03:09:05,1
ad000000444,u000092,post_fail_reward,2026-08-27 22:08:20,1
ad000000445,u000092,post_fail_reward,2026-08-27 22:10:51,1
ad000000446,u000092,post_fail_reward,2026-08-27 22:15:04,1
ad000000447,u000092,post_fail_reward,2026-08-28 22:06:23,1
ad000000448,u000092,post_fail_reward,2026-08-28 22:08:30,1
ad000000449,u000092,post_fail_reward,2026-08-29 10:06:07,1
ad000000450,u000092,post_fail_reward,2026-08-29 22:21:51,1
ad000000451,u000092,post_fail_reward,2026-08-30 23:02:22,1
ad000000452,u000092,post_fail_reward,2026-08-31 00:13:37,1
ad000000453,u000092,post_fail_reward,2026-08-31 00:15:46,1
ad000000454,u000092,post_fail_reward,2026-08-31 00:20:19,1
ad000000455,u000092,post_fail_reward,2026-09-01 03:49:16,1
ad000000456,u000092,post_fail_reward,2026-09-01 03:52:10,1
ad000000457,u000092,post_fail_reward,2026-09-01 06:37:47,1
ad000000458,u000092,post_fail_reward,2026-09-01 06:39:38,1
ad000000459,u000092,post_fail_reward,2026-09-01 06:43:28,1
ad000000460,u000092,post_fail_reward,2026-09-02 03:14:05,1
ad000000461,u000092,post_fail_reward,2026-09-02 23:06:39,0
ad000000462,u000092,post_fail_reward,2026-09-02 23:08:21,0
ad000000463,u000092,post_fail_reward,2026-09-02 22:02:02,1
ad000000464,u000092,post_fail_reward,2026-09-02 22:03:40,1
ad000000465,u000092,post_fail_reward,2026-09-02 22:06:04,1
ad000000466,u000092,post_fail_reward,2026-09-02 22:08:00,1
ad000000467,u000092,post_fail_reward,2026-09-03 22:24:09,1
ad000000468,u000094,post_fail_reward,2026-08-27 07:46:42,1
ad000000469,u000094,post_fail_reward,2026-08-27 15:19:33,1
ad000000470,u000094,post_fail_reward,2026-08-28 12:58:30,1
ad000000471,u000094,post_fail_reward,2026-08-28 13:00:44,1
ad000000472,u000094,post_fail_reward,2026-08-30 18:50:49,1
ad000000473,u000094,post_fail_reward,2026-08-30 07:47:01,1
ad000000474,u000095,post_fail_reward,2026-08-26 10:02:15,1
ad000000475,u000097,post_fail_reward,2026-09-01 15:01:17,1
ad000000476,u000098,post_fail_reward,2026-08-24 08:37:31,0
ad000000477,u000099,post_fail_reward,2026-08-24 10:56:21,1
ad000000478,u000100,post_fail_reward,2026-08-15 16:18:09,1
ad000000479,u000100,post_fail_reward,2026-08-16 16:39:37,1
ad000000480,u000101,post_fail_reward,2026-08-20 16:10:41,1
ad000000481,u000101,post_fail_reward,2026-08-21 16:10:05,1
ad000000482,u000101,post_fail_reward,2026-08-22 16:05:36,1
ad000000483,u000101,post_fail_reward,2026-08-22 16:09:41,1
ad000000484,u000101,post_fail_reward,2026-08-25 16:17:57,1
ad000000485,u000101,post_fail_reward,2026-08-27 16:49:10,0
ad000000486,u000101,post_fail_reward,2026-08-27 16:53:23,1
ad000000487,u000103,post_fail_reward,2026-08-29 18:21:42,1
ad000000488,u000105,post_fail_reward,2026-08-23 10:05:35,1
ad000000489,u000106,post_fail_reward,2026-09-04 20:57:00,1
ad000000490,u000106,post_fail_reward,2026-09-07 20:54:43,1
ad000000491,u000106,post_fail_reward,2026-09-07 20:56:34,1
ad000000492,u000106,post_fail_reward,2026-09-09 20:24:54,1
ad000000493,u000106,post_fail_reward,2026-09-10 20:20:23,1
ad000000494,u000106,post_fail_reward,2026-09-12 20:52:04,1
ad000000495,u000107,post_fail_reward,2026-08-20 09:11:48,1
ad000000496,u000107,post_fail_reward,2026-08-20 17:26:38,1
ad000000497,u000107,post_fail_reward,2026-08-22 12:01:46,1
ad000000498,u000107,post_fail_reward,2026-08-23 09:07:36,0
ad000000499,u000107,post_fail_reward,2026-08-24 09:43:50,1
ad000000500,u000107,post_fail_reward,2026-08-24 09:46:23,1
ad000000501,u000107,post_fail_reward,2026-08-24 09:47:37,1
ad000000502,u000107,post_fail_reward,2026-08-25 09:54:13,1
ad000000503,u000107,post_fail_reward,2026-08-25 09:55:34,1
ad000000504,u000107,post_fail_reward,2026-08-26 09:49:33,0
ad000000505,u000107,post_fail_reward,2026-08-26 09:54:18,1
ad000000506,u000107,post_fail_reward,2026-08-26 20:21:20,1
ad000000507,u000107,post_fail_reward,2026-08-26 17:17:01,1
ad000000508,u000107,post_fail_reward,2026-08-27 09:42:19,1
ad000000509,u000107,post_fail_reward,2026-08-28 09:19:37,1
ad000000510,u000107,post_fail_reward,2026-08-28 14:32:36,1
ad000000511,u000107,post_fail_reward,2026-08-28 14:36:54,1
ad000000512,u000107,post_fail_reward,2026-08-29 10:00:27,1
ad000000513,u000107,post_fail_reward,2026-08-29 10:05:11,1
ad000000514,u000107,post_fail_reward,2026-08-29 20:10:41,1
ad000000515,u000107,post_fail_reward,2026-08-30 09:38:59,1
ad000000516,u000107,post_fail_reward,2026-08-30 14:16:49,1
ad000000517,u000107,post_fail_reward,2026-08-30 14:18:46,1
ad000000518,u000107,post_fail_reward,2026-09-01 09:06:04,1
ad000000519,u000107,post_fail_reward,2026-09-03 09:46:50,1
ad000000520,u000107,post_fail_reward,2026-09-03 09:52:48,1
ad000000521,u000107,post_fail_reward,2026-09-03 14:03:23,1
ad000000522,u000107,post_fail_reward,2026-09-03 14:05:30,1
ad000000523,u000107,post_fail_reward,2026-09-03 14:09:15,1
ad000000524,u000107,post_fail_reward,2026-09-03 14:10:39,1
ad000000525,u000107,post_fail_reward,2026-09-04 09:32:35,1
ad000000526,u000107,post_fail_reward,2026-09-04 09:36:07,0
ad000000527,u000107,post_fail_reward,2026-09-04 09:37:51,1
ad000000528,u000107,post_fail_reward,2026-09-04 09:40:10,1
ad000000529,u000107,post_fail_reward,2026-09-04 09:42:40,1
ad000000530,u000108,post_fail_reward,2026-08-23 14:25:12,1
ad000000531,u000108,post_fail_reward,2026-08-23 14:26:31,1
ad000000532,u000112,post_fail_reward,2026-08-25 15:03:45,1
ad000000533,u000112,post_fail_reward,2026-08-25 23:42:23,1
ad000000534,u000112,post_fail_reward,2026-08-26 15:20:53,1
ad000000535,u000112,post_fail_reward,2026-08-27 15:13:08,1
ad000000536,u000112,post_fail_reward,2026-08-30 02:25:01,1
ad000000537,u000112,post_fail_reward,2026-08-31 15:48:35,1
ad000000538,u000113,post_fail_reward,2026-08-18 07:37:46,1
ad000000539,u000113,post_fail_reward,2026-08-18 07:29:28,1
ad000000540,u000114,post_fail_reward,2026-08-16 11:33:42,1
ad000000541,u000116,post_fail_reward,2026-09-06 18:45:38,1
ad000000542,u000116,post_fail_reward,2026-09-06 23:07:30,1
ad000000543,u000117,post_fail_reward,2026-08-22 23:48:57,1
ad000000544,u000117,post_fail_reward,2026-08-23 07:35:17,1
ad000000545,u000117,post_fail_reward,2026-08-25 23:38:01,1
ad000000546,u000117,post_fail_reward,2026-08-25 23:39:37,1
ad000000547,u000117,post_fail_reward,2026-08-26 04:18:24,1
ad000000548,u000117,post_fail_reward,2026-08-26 10:41:16,1
ad000000549,u000117,post_fail_reward,2026-08-26 23:08:37,1
ad000000550,u000117,post_fail_reward,2026-08-28 23:15:08,1
ad000000551,u000117,post_fail_reward,2026-08-31 00:01:06,1
ad000000552,u000123,post_fail_reward,2026-08-28 09:03:19,0
ad000000553,u000123,post_fail_reward,2026-08-28 08:53:41,1
ad000000554,u000123,post_fail_reward,2026-08-28 13:09:32,1
ad000000555,u000124,post_fail_reward,2026-08-22 01:52:20,1
ad000000556,u000124,post_fail_reward,2026-08-22 01:44:06,1
ad000000557,u000124,post_fail_reward,2026-08-22 01:45:58,1
ad000000558,u000125,post_fail_reward,2026-08-25 19:19:00,1
ad000000559,u000125,post_fail_reward,2026-08-25 19:25:32,1
ad000000560,u000125,post_fail_reward,2026-08-25 19:27:09,1
ad000000561,u000125,post_fail_reward,2026-08-25 19:28:59,1
ad000000562,u000126,post_fail_reward,2026-09-07 01:36:26,1
ad000000563,u000126,post_fail_reward,2026-09-07 01:44:42,1
ad000000564,u000127,post_fail_reward,2026-09-06 20:27:57,1
ad000000565,u000127,post_fail_reward,2026-09-06 20:29:16,0
ad000000566,u000127,post_fail_reward,2026-09-07 20:23:29,1
ad000000567,u000127,post_fail_reward,2026-09-07 22:12:03,1
ad000000568,u000127,post_fail_reward,2026-09-07 22:14:11,0
ad000000569,u000128,post_fail_reward,2026-09-04 07:43:50,1
ad000000570,u000128,post_fail_reward,2026-09-04 09:44:01,1
ad000000571,u000129,post_fail_reward,2026-08-15 14:55:50,1
ad000000572,u000130,post_fail_reward,2026-08-23 21:37:41,1
ad000000573,u000131,post_fail_reward,2026-08-24 16:34:05,1
ad000000574,u000132,post_fail_reward,2026-08-18 15:57:40,1
ad000000575,u000132,post_fail_reward,2026-08-19 16:06:22,1
ad000000576,u000132,post_fail_reward,2026-08-19 16:08:14,0
ad000000577,u000132,post_fail_reward,2026-08-20 15:53:14,1
ad000000578,u000132,post_fail_reward,2026-08-21 20:10:12,1
ad000000579,u000132,post_fail_reward,2026-08-21 20:12:44,1
ad000000580,u000132,post_fail_reward,2026-08-22 16:00:33,1
ad000000581,u000132,post_fail_reward,2026-08-22 16:07:40,1
ad000000582,u000132,post_fail_reward,2026-08-23 15:07:57,1
ad000000583,u000132,post_fail_reward,2026-08-23 15:11:01,0
ad000000584,u000132,post_fail_reward,2026-08-24 15:51:13,1
ad000000585,u000132,post_fail_reward,2026-08-24 15:03:56,1
ad000000586,u000132,post_fail_reward,2026-08-24 15:05:45,1
ad000000587,u000132,post_fail_reward,2026-08-24 15:09:45,1
ad000000588,u000132,post_fail_reward,2026-08-25 15:11:09,1
ad000000589,u000132,post_fail_reward,2026-08-25 15:14:28,1
ad000000590,u000132,post_fail_reward,2026-08-25 16:01:30,1
ad000000591,u000132,post_fail_reward,2026-08-25 16:06:37,1
ad000000592,u000132,post_fail_reward,2026-08-25 16:12:51,1
ad000000593,u000132,post_fail_reward,2026-08-25 15:12:32,1
ad000000594,u000132,post_fail_reward,2026-08-25 15:13:46,1
ad000000595,u000132,post_fail_reward,2026-08-25 15:14:45,1
ad000000596,u000132,post_fail_reward,2026-08-26 15:18:20,1
ad000000597,u000132,post_fail_reward,2026-08-26 15:23:56,0
ad000000598,u000132,post_fail_reward,2026-08-26 15:27:33,1
ad000000599,u000132,post_fail_reward,2026-08-26 23:59:11,0
ad000000600,u000132,post_fail_reward,2026-08-27 00:02:26,1
ad000000601,u000133,post_fail_reward,2026-08-24 09:29:27,1
ad000000602,u000134,post_fail_reward,2026-08-30 07:55:01,1
ad000000603,u000134,post_fail_reward,2026-08-30 08:04:34,1
ad000000604,u000134,post_fail_reward,2026-08-30 12:18:00,0
ad000000605,u000135,post_fail_reward,2026-09-05 16:38:12,1
ad000000606,u000135,post_fail_reward,2026-09-05 16:48:09,1
ad000000607,u000136,post_fail_reward,2026-08-31 19:57:52,1
ad000000608,u000137,post_fail_reward,2026-09-05 09:05:58,0
ad000000609,u000138,post_fail_reward,2026-08-15 18:33:40,1
ad000000610,u000138,post_fail_reward,2026-08-16 12:21:51,1
ad000000611,u000138,post_fail_reward,2026-08-16 12:27:03,1
ad000000612,u000138,post_fail_reward,2026-08-16 12:29:57,1
ad000000613,u000141,post_fail_reward,2026-08-20 20:48:19,1
ad000000614,u000141,post_fail_reward,2026-08-21 20:59:43,1
ad000000615,u000141,post_fail_reward,2026-08-22 01:54:21,1
ad000000616,u000141,post_fail_reward,2026-08-23 04:37:08,1
ad000000617,u000141,post_fail_reward,2026-08-22 20:59:29,0
ad000000618,u000141,post_fail_reward,2026-08-23 20:15:46,1
ad000000619,u000141,post_fail_reward,2026-08-24 04:06:40,1
ad000000620,u000141,post_fail_reward,2026-08-26 22:21:27,1
ad000000621,u000141,post_fail_reward,2026-08-26 22:23:29,1
ad000000622,u000142,post_fail_reward,2026-08-24 22:56:05,1
ad000000623,u000142,post_fail_reward,2026-08-25 23:10:12,0
ad000000624,u000143,post_fail_reward,2026-08-23 10:22:21,1
ad000000625,u000143,post_fail_reward,2026-08-23 21:38:40,1
ad000000626,u000143,post_fail_reward,2026-08-24 10:59:23,1
ad000000627,u000145,post_fail_reward,2026-09-01 19:52:35,1
ad000000628,u000145,post_fail_reward,2026-09-04 11:25:03,0
ad000000629,u000145,post_fail_reward,2026-09-04 19:03:45,0
ad000000630,u000145,post_fail_reward,2026-09-04 19:06:47,1
ad000000631,u000145,post_fail_reward,2026-09-04 13:05:00,1
ad000000632,u000146,post_fail_reward,2026-08-21 10:40:18,1
ad000000633,u000146,post_fail_reward,2026-08-21 10:48:53,1
ad000000634,u000151,post_fail_reward,2026-08-27 18:18:56,0
ad000000635,u000151,post_fail_reward,2026-08-28 19:00:24,1
ad000000636,u000151,post_fail_reward,2026-08-28 23:24:07,1
ad000000637,u000151,post_fail_reward,2026-08-29 18:53:49,1
ad000000638,u000151,post_fail_reward,2026-08-30 18:18:48,1
ad000000639,u000151,post_fail_reward,2026-08-31 02:37:02,1
ad000000640,u000151,post_fail_reward,2026-08-31 02:39:04,0
ad000000641,u000151,post_fail_reward,2026-08-31 02:41:36,1
ad000000642,u000151,post_fail_reward,2026-08-31 02:42:32,1
ad000000643,u000151,post_fail_reward,2026-08-31 18:34:38,1
ad000000644,u000151,post_fail_reward,2026-08-31 18:36:33,1
ad000000645,u000151,post_fail_reward,2026-09-01 19:08:11,1
ad000000646,u000151,post_fail_reward,2026-09-01 20:37:47,0
ad000000647,u000151,post_fail_reward,2026-09-02 18:58:00,1
ad000000648,u000151,post_fail_reward,2026-09-02 19:02:36,1
ad000000649,u000154,post_fail_reward,2026-08-26 12:15:44,1
ad000000650,u000156,post_fail_reward,2026-08-23 21:28:13,1
ad000000651,u000158,post_fail_reward,2026-08-22 22:08:11,1
ad000000652,u000158,post_fail_reward,2026-08-25 00:24:16,1
ad000000653,u000158,post_fail_reward,2026-08-25 22:05:12,0
ad000000654,u000158,post_fail_reward,2026-08-26 22:33:10,1
ad000000655,u000158,post_fail_reward,2026-08-26 22:36:14,1
ad000000656,u000158,post_fail_reward,2026-08-29 23:04:18,0
ad000000657,u000158,post_fail_reward,2026-08-30 22:24:24,1
ad000000658,u000158,post_fail_reward,2026-09-01 22:51:23,1
ad000000659,u000158,post_fail_reward,2026-09-01 22:54:49,1
ad000000660,u000158,post_fail_reward,2026-09-01 22:59:38,1
ad000000661,u000158,post_fail_reward,2026-09-02 03:43:30,1
ad000000662,u000158,post_fail_reward,2026-09-02 22:49:31,1
ad000000663,u000158,post_fail_reward,2026-09-03 22:48:41,1
ad000000664,u000158,post_fail_reward,2026-09-03 22:50:41,1
ad000000665,u000158,post_fail_reward,2026-09-04 23:05:10,1
ad000000666,u000158,post_fail_reward,2026-09-04 23:08:30,1
ad000000667,u000158,post_fail_reward,2026-09-06 03:35:58,1
ad000000668,u000158,post_fail_reward,2026-09-06 03:36:13,1
ad000000669,u000158,post_fail_reward,2026-09-07 09:06:03,1
ad000000670,u000158,post_fail_reward,2026-09-07 22:02:49,1
ad000000671,u000158,post_fail_reward,2026-09-07 22:04:19,0
ad000000672,u000158,post_fail_reward,2026-09-07 22:10:49,1
ad000000673,u000158,post_fail_reward,2026-09-08 03:51:53,1
ad000000674,u000158,post_fail_reward,2026-09-08 03:55:15,1
ad000000675,u000158,post_fail_reward,2026-09-08 03:58:20,1
ad000000676,u000158,post_fail_reward,2026-09-08 03:59:48,1
ad000000677,u000158,post_fail_reward,2026-09-08 04:00:50,1
ad000000678,u000158,post_fail_reward,2026-09-09 22:28:16,1
ad000000679,u000158,post_fail_reward,2026-09-09 22:29:15,1
ad000000680,u000158,post_fail_reward,2026-09-09 22:30:21,0
ad000000681,u000158,post_fail_reward,2026-09-10 03:29:59,1
ad000000682,u000161,post_fail_reward,2026-09-08 22:45:33,1
ad000000683,u000161,post_fail_reward,2026-09-08 22:48:06,1
ad000000684,u000161,post_fail_reward,2026-09-09 17:11:18,1
ad000000685,u000161,post_fail_reward,2026-09-10 17:11:05,1
ad000000686,u000162,post_fail_reward,2026-08-20 22:52:06,1
ad000000687,u000164,post_fail_reward,2026-08-18 07:35:25,1
ad000000688,u000164,post_fail_reward,2026-08-19 07:47:22,1
ad000000689,u000167,post_fail_reward,2026-08-18 12:21:30,1
ad000000690,u000168,post_fail_reward,2026-08-21 00:07:32,1
ad000000691,u000170,post_fail_reward,2026-08-19 14:57:10,1
ad000000692,u000170,post_fail_reward,2026-08-21 14:57:39,1
ad000000693,u000170,post_fail_reward,2026-08-21 15:00:08,1
ad000000694,u000170,post_fail_reward,2026-08-22 14:37:26,1
ad000000695,u000170,post_fail_reward,2026-08-24 14:14:53,0
ad000000696,u000170,post_fail_reward,2026-08-26 14:27:36,1
ad000000697,u000170,post_fail_reward,2026-08-26 14:30:15,1
ad000000698,u000170,post_fail_reward,2026-08-26 14:31:04,1
ad000000699,u000170,post_fail_reward,2026-08-26 19:26:40,1
ad000000700,u000170,post_fail_reward,2026-08-26 19:32:10,1
ad000000701,u000170,post_fail_reward,2026-08-27 14:39:55,1
ad000000702,u000170,post_fail_reward,2026-08-27 14:45:14,1
ad000000703,u000170,post_fail_reward,2026-08-28 14:58:26,1
ad000000704,u000170,post_fail_reward,2026-08-29 14:24:46,1
ad000000705,u000170,post_fail_reward,2026-08-29 14:28:33,1
ad000000706,u000170,post_fail_reward,2026-08-29 14:30:12,0
ad000000707,u000170,post_fail_reward,2026-08-29 22:54:00,0
ad000000708,u000170,post_fail_reward,2026-08-29 22:55:37,1
ad000000709,u000170,post_fail_reward,2026-08-29 22:56:30,0
ad000000710,u000170,post_fail_reward,2026-08-31 01:08:04,1
ad000000711,u000170,post_fail_reward,2026-08-31 01:14:45,1
ad000000712,u000170,post_fail_reward,2026-08-31 01:16:35,1
ad000000713,u000170,post_fail_reward,2026-08-30 19:18:08,1
ad000000714,u000170,post_fail_reward,2026-08-30 19:21:17,1
ad000000715,u000170,post_fail_reward,2026-08-31 14:15:04,0
ad000000716,u000170,post_fail_reward,2026-08-31 14:19:58,1
ad000000717,u000170,post_fail_reward,2026-09-01 14:28:01,1
ad000000718,u000170,post_fail_reward,2026-09-01 14:31:35,1
ad000000719,u000170,post_fail_reward,2026-09-01 14:35:34,1
ad000000720,u000170,post_fail_reward,2026-09-03 14:56:03,1
ad000000721,u000170,post_fail_reward,2026-09-03 14:57:16,1
ad000000722,u000170,post_fail_reward,2026-09-03 14:59:54,1
ad000000723,u000170,post_fail_reward,2026-09-03 15:01:43,1
ad000000724,u000170,post_fail_reward,2026-09-03 19:15:11,1
ad000000725,u000170,post_fail_reward,2026-09-03 19:17:37,1
ad000000726,u000170,post_fail_reward,2026-09-03 14:34:09,1
ad000000727,u000170,post_fail_reward,2026-09-03 14:36:03,1
ad000000728,u000170,post_fail_reward,2026-09-04 14:58:00,1
ad000000729,u000170,post_fail_reward,2026-09-04 16:25:41,1
ad000000730,u000170,post_fail_reward,2026-09-06 19:54:56,1
ad000000731,u000170,post_fail_reward,2026-09-10 14:38:56,1
ad000000732,u000170,post_fail_reward,2026-09-10 14:41:11,1
ad000000733,u000170,post_fail_reward,2026-09-11 22:50:11,1
ad000000734,u000170,post_fail_reward,2026-09-11 22:54:50,1
ad000000735,u000170,post_fail_reward,2026-09-11 19:52:04,1
ad000000736,u000170,post_fail_reward,2026-09-12 14:53:34,1
ad000000737,u000170,post_fail_reward,2026-09-12 14:55:02,1
ad000000738,u000170,post_fail_reward,2026-09-12 14:57:51,1
ad000000739,u000170,post_fail_reward,2026-09-12 15:04:19,1
ad000000740,u000170,post_fail_reward,2026-09-13 14:38:49,1
ad000000741,u000170,post_fail_reward,2026-09-13 14:43:29,1
ad000000742,u000171,post_fail_reward,2026-08-20 22:06:43,1
ad000000743,u000171,post_fail_reward,2026-08-21 06:59:40,1
ad000000744,u000172,post_fail_reward,2026-09-01 21:21:44,1
ad000000745,u000172,post_fail_reward,2026-09-02 21:33:47,1
ad000000746,u000172,post_fail_reward,2026-09-03 02:07:32,1
ad000000747,u000172,post_fail_reward,2026-09-03 06:05:03,1
ad000000748,u000172,post_fail_reward,2026-09-03 21:19:22,0
ad000000749,u000172,post_fail_reward,2026-09-06 08:08:01,1
ad000000750,u000172,post_fail_reward,2026-09-06 08:10:12,1
